head_id,relation_id,tail_id
377128,13,370183
204285,48,925876
1658578,63,1400460
1657192,63,1792775
2134438,13,1419668
374421,13,369076
1868948,6,319941
1815413,13,1901326
293455,54,1536
34778,13,407973
41783,16,1793386
6316,40,2161495
7921,40,892659
1949662,63,1949942
52408,54,5312
270180,41,2086361
282424,16,1998181
359202,109,314897
377334,13,502950
648517,13,648266
15186,40,396507
376570,13,780832
1830281,63,1830286
86814,6,320261
40237,13,2095437
2090576,13,2076516
16425,35,59718
17853,6,1588
103432,7,2192188
1834103,40,1329633
2186138,109,314897
815878,13,1511607
872678,13,872174
1808172,88,314900
2106749,13,2106683
732157,6,17306
389438,54,389439
1917828,7,747967
15112,35,10954
851480,13,763907
10463,7,593420
589166,41,2086845
84958,6,6961
122972,40,826638
310514,35,1512428
7494,42,69381
166922,109,742791
68926,170,6077
1781844,13,1777920
15720,48,1945148
16979,20,665704
801976,42,272583
812807,63,830817
1431496,13,502219
469453,6,65395
1773788,63,1774739
1673016,7,1675423
358969,46,313844
14468,42,74756
604849,35,1569530
318626,13,363891
10419,20,665646
355744,13,504967
279408,16,554557
1887440,63,1521770
88280,40,884212
610089,42,912055
1915765,7,664515
2004175,63,2004090
49573,6,84880
321764,6,6803
1971998,109,314897
1491749,109,314897
851018,13,764495
1838582,109,393568
843025,109,314897
1914897,7,527150
1517025,13,769315
648710,13,504422
313844,42,71510
2096715,63,841467
6799,41,942965
165608,106,148565
1260804,13,498828
308741,40,911548
26788,7,2115828
833124,63,1399400
8007,7,1943948
94915,40,2150171
1471459,63,1471460
11632,13,501718
2196145,7,2196144
708441,13,1932839
170835,13,408854
456407,6,456046
373360,13,370939
113125,109,314897
32834,7,1943901
2151476,63,2151744
12849,55,414328
177353,7,274305
1916858,7,1674666
63608,62,3586
8872,42,72346
165112,88,8658
624489,109,393568
1522153,62,548
17630,26,1352387
32483,35,137534
294404,35,911803
321553,6,320215
1472017,13,1471920
1691041,16,1522331
2161037,88,85356
1358306,13,1353419
88763,40,2190418
310685,48,1624695
611251,40,1965210
11065,40,359247
2120035,7,875494
131256,20,665623
2153483,7,2152943
17586,35,1533520
1582245,40,1499525
2035545,63,1774481
290716,48,942773
177651,7,1161409
321078,6,5995
16890,65,2763
7245,65,8268
5764,7,1082267
2143417,13,2143425
124,55,2734
1657248,63,1656192
863026,13,723408
1767425,7,2154894
1808125,170,9961
2035587,63,2036075
34285,7,2060002
757809,7,896766
14542,41,1607382
319454,26,1283274
503827,13,764521
469693,6,65317
1470908,63,836807
120372,35,638
377121,13,368026
1582241,41,877315
1659573,106,308805
3589,13,771387
869946,13,869945
37091,13,1271308
617803,7,973968
610,7,1986458
1486846,16,1842224
1864785,109,314897
111857,88,8363
4798,16,360996
2009224,13,1975558
393672,65,9832
3520,6,5726
122004,106,146548
16791,41,892949
187485,40,884335
2065813,7,2065458
52177,13,361099
456930,6,5898
321939,6,15920
157401,63,833799
1913173,7,282993
1147245,13,1147388
17329,41,60926
165462,88,365377
2640,35,17570
23397,26,1592201
1522120,63,1521583
740609,88,706916
291272,88,628058
24129,13,365635
787139,13,786658
708295,16,2096614
693134,7,2120169
555545,13,800035
1260985,13,1260766
8996,13,1428821
852352,13,852460
166712,109,742792
15427,55,893
1471317,62,258
845941,63,1949768
615996,16,818017
14655,40,272800
381776,13,368985
1430,42,899021
87836,106,60951
47606,40,1794031
1400959,16,1400944
11260,40,1046095
2164579,106,356617
10844,40,187119
13546,6,13555
469650,6,320422
167753,88,1367286
11808,35,11809
1838793,62,2144
839087,63,829385
92375,40,1948968
244349,88,8658
1913844,7,863567
125650,16,368497
6715,16,1919257
90939,41,1408101
1249760,13,1249761
625260,48,79342
1272111,13,2036755
1270040,7,1270039
165337,106,140380
649365,6,14075
1271689,13,769237
1464500,40,840332
2054459,63,1238620
5954,13,361055
166234,88,108
110463,35,7308
10200,40,2190342
376992,13,371398
275432,42,1115394
17001,6,469010
2151450,62,8653
1334315,106,356617
109674,88,6672
757222,40,2059657
459249,13,827298
1703597,88,155949
9183,40,120117
708275,7,2168101
1923053,62,1553
190437,48,915422
15145,40,97602
1271991,13,1877896
503818,13,498404
60835,40,1055747
865139,21,1232
1916967,7,1357174
728674,6,7076
85080,40,625111
1296001,88,1971865
272132,55,35702
364363,40,743902
648463,13,648280
395060,65,8637
134345,13,457896
79,16,1591655
1915153,7,283125
1259354,13,1449164
2098969,13,2098386
287551,170,4101
616825,106,1072
1672492,7,874305
77086,48,943330
2035543,63,829237
382070,7,100415
392784,65,288
16758,35,272647
1792809,63,1792729
295821,35,270977
748600,35,747517
236679,40,1086264
1384,6,4030
376123,13,560426
375036,13,499478
911995,109,393568
2036695,13,1420032
13779,7,180569
1587103,63,1587229
275613,6,4526
790744,13,787232
594491,42,1367163
485535,13,1276307
10513,20,665704
393870,65,52548
1259362,13,171536
485337,13,500290
1512570,35,602147
834914,62,4730
1543,35,53135
11401,20,665590
120245,35,13384
621563,7,284497
389252,65,380
15136,6,13195
6132,42,778383
321568,6,11622
707804,7,899585
8358,40,2190340
103676,13,2183550
1972051,16,211567
2120080,7,2120472
237206,40,1807526
862042,13,366124
748473,35,747536
86965,13,362726
1689787,21,1232
1512494,35,310514
1352977,13,1352885
1658523,63,1278520
835813,63,835558
1278793,63,1278830
88268,40,1295387
2040680,88,706916
374540,13,368774
1913512,7,748072
14926,42,1124222
222781,88,592752
1471484,63,1471239
2038793,88,1948097
393292,65,288
1912655,7,418214
821155,13,1515009
11274,6,65415
10409,41,71629
40568,13,1423028
1914932,7,638209
246498,40,446644
800408,13,869922
93489,41,2145870
38417,13,365721
363124,35,99
1278750,63,873363
17427,45,1587
1711658,13,1886109
321196,6,319983
90390,42,271321
4326,35,2169599
166930,63,829477
140382,35,2025736
193561,88,589300
1262500,13,1262499
378270,13,458147
84544,65,53145
2009218,13,1975165
84184,42,72254
282434,16,368071
4695,13,1427618
2036923,13,2036927
2005762,88,623606
797352,109,393568
1914130,7,1881442
321849,6,85089
1767296,40,1001336
375872,13,1709220
16381,48,1675713
2044417,63,1587760
834450,63,1716914
163280,88,589300
817406,13,871498
1657245,63,1656542
372282,13,365759
9646,42,71026
102718,40,1782063
331,13,771537
16652,41,1121670
6308,41,1121684
133881,13,368392
536153,13,1450636
624499,109,393568
163616,46,8872
1749244,170,589334
246499,40,1868821
469323,65,52548
7542,42,250527
10299,40,54275
199247,88,8658
359350,35,156351
506420,13,501495
2012848,13,2043209
374003,13,366108
852266,13,503007
14470,40,953784
15585,13,502573
374969,13,371130
2176430,13,1471904
835223,62,3032
6859,6,8977
831192,62,2145
91870,40,1231916
95948,40,947770
88357,40,1766769
120259,35,13384
1422048,13,1156919
2092970,62,548
1870337,16,1870344
2154817,7,2154816
390590,54,7570
89640,40,1294980
272259,48,990283
393276,65,1442
480,35,10954
1543448,48,79510
43400,13,1428057
3874,7,2009653
11428,42,74024
1658574,63,1400416
648462,13,554382
58941,88,4406
122998,42,179049
1657989,63,837240
89285,40,921622
374826,13,1481079
851444,13,366087
16775,21,1869409
629475,88,53185
829490,62,1280
1916438,7,863906
310859,40,1340396
1658650,63,833670
51850,13,1249469
723692,6,723691
160188,7,810402
2139055,13,2139062
1773749,62,1453
1683786,7,1624925
1833499,106,1459789
1887442,63,1774070
801976,40,113711
1642793,13,2018404
376001,13,458308
81672,170,102616
375119,13,368167
2092958,63,2093395
1767551,88,131928
1430,42,720213
1854776,109,314897
1247654,16,1530346
1266,40,398404
458887,13,499094
13012,88,706916
682068,88,157386
6166,41,744425
103207,26,1283318
9548,55,485574
245924,40,1767226
36187,16,2081632
14167,13,361501
193392,106,297372
121692,35,145836
2004928,109,314897
17397,16,1893262
5251,6,13555
3302,13,362133
116509,55,12952
1917541,7,526905
1971185,88,17582
2039774,88,285059
1839285,63,830880
139109,35,137532
12514,20,665771
504155,13,503209
594932,40,2191882
377771,13,648098
15923,6,132050
372418,13,541613
1691136,13,1689656
389648,54,5772
554927,13,554051
276322,13,708243
1767660,109,393568
111244,65,13332
2139271,13,2139249
9231,109,314897
871981,13,871984
489176,7,1862084
34889,13,771570
247625,40,928506
241708,13,532803
1914876,7,417094
359369,109,314897
377358,13,500481
1495667,13,1863196
166422,88,108
787956,13,782987
1769195,40,2191139
2016256,7,2015406
1797379,13,1267118
236677,40,1086254
51401,13,790172
116092,35,1105741
7334,40,1603685
9596,13,667229
35110,20,665693
555225,16,552188
1947548,41,2059268
6147,109,393568
420884,35,417388
1149321,13,1148138
2027784,7,2027748
1572366,40,101988
47515,54,47516
125262,26,1660460
602323,7,180502
196905,88,282080
15315,35,1347146
100660,106,232498
402772,13,1253120
737415,46,3770
372441,13,484667
19130,13,1419724
26908,13,133905
821200,13,821201
457244,21,2804
790585,13,872321
740778,106,13593
9712,7,311928
560628,40,883137
199735,109,232563
214862,88,5033
602264,35,940911
2196053,7,2196052
139131,35,137532
1645609,63,833284
393100,65,271158
372355,13,552019
1354030,109,314897
4803,16,361000
47605,6,6517
117406,63,833257
2848,40,272818
95658,40,1293053
1493711,13,1493709
45057,6,8493
1815732,13,172273
7396,65,1489
88765,41,1624122
504024,13,502035
72484,170,6077
1917465,7,736690
91797,40,900067
842458,63,1718188
2039092,88,1254336
45070,109,3812
1421010,42,1686525
377081,13,361771
47659,6,357331
17804,13,362043
1522100,62,4444
378341,13,369667
1352020,13,1420591
1767442,40,2161823
392666,54,5258
374924,13,458421
641309,6,6580
375915,13,369937
11228,13,2106051
84173,42,72797
1512736,48,1124429
2152157,13,457858
41573,13,1428755
377792,13,367578
321162,6,65346
5777,35,214269
1472291,13,1387185
122167,35,148292
2176527,13,2184221
1708791,13,365912
236733,40,1355742
1949534,42,179000
157851,6,1550
1886182,13,1354920
2195602,13,2195367
122035,35,11967
166344,109,314897
1912979,7,1383566
1238160,62,10884
17216,109,3812
815375,13,560294
9827,40,588782
36985,13,534806
17586,13,406458
404701,13,781061
111154,88,706916
394351,54,226404
12987,20,665782
321669,6,319936
1906231,13,1778310
1830736,13,1840187
17207,109,393568
17413,42,163672
1888008,40,1006104
1689528,13,500399
843881,63,1717399
1806735,40,1015492
1915395,7,1269274
122097,106,322436
2105042,13,2083018
78487,170,6077
2009821,62,548
14699,45,4735
1157349,7,1964843
1497246,13,1485811
618765,48,1098245
791587,13,788734
620021,170,102616
1413,48,79823
113014,35,108
373867,13,369853
624296,109,314897
1582245,41,1122312
94820,40,1708142
1814836,88,623606
1658307,63,839545
2041076,88,706916
1916656,7,828576
131357,16,1892726
166396,109,314897
787532,13,1353152
111850,62,3587
404479,13,665178
372582,13,369840
16803,40,5079
1511801,109,393568
626893,88,706916
15672,13,782069
1773882,63,1774064
2194096,7,282977
1917394,7,461794
1486579,16,2142521
1512524,35,460258
748494,35,747499
491079,21,2804
149445,6,47941
11833,54,5767
786798,13,780836
92981,40,979177
851257,13,498963
2136509,13,2136514
589138,41,2187800
9635,16,2134937
131857,6,3906
391492,65,52548
834367,62,110345
1253169,13,1253170
785688,7,542281
96000,40,882893
9091,40,110732
86070,35,137533
504151,13,380150
16425,35,59701
111197,46,9827
1657387,63,1657356
883,54,3948
469559,6,85113
2051668,13,500219
14615,48,1944572
236704,42,71520
236775,40,952916
1875419,13,2037009
8455,41,1605090
111906,62,1413
791221,13,409586
113248,88,797301
1887429,63,1887209
456486,6,47795
595046,40,949429
837368,109,314897
2016,55,9026
2173486,7,2173848
1897117,13,1897073
43687,6,320448
2135192,7,2135193
1357222,7,1084225
373190,13,458242
84833,170,589334
852193,13,502512
358932,88,156370
316656,42,178561
2035623,63,2035826
111880,62,15110
222395,88,156358
2092919,63,2093497
1970460,63,2036209
156540,35,589300
707007,88,447164
1408583,109,314897
395051,54,12575
222716,88,592752
1730,55,3671
41783,35,1113
2161581,109,314897
602653,42,1450718
489012,7,274300
2041356,7,2042720
109862,42,69261
899,6,17473
1358486,13,1358487
506110,13,500766
7429,13,531966
1956384,13,1956037
2187538,109,1866507
374012,13,1420934
744457,6,319996
446589,13,458621
1914288,7,1613947
16018,41,1667386
3409,40,924742
2045530,13,2045322
375202,13,500025
1898380,7,1897855
840891,63,1588040
1654,35,1659
1570596,88,3998
282560,48,971177
6799,40,2088503
9236,41,1571508
2010027,7,864484
1832437,88,1421016
177280,7,180669
45242,6,723602
831752,63,1239596
1659977,7,2034610
296894,88,87828
378282,13,459184
668706,13,361490
116497,35,1533918
120405,35,13384
62142,21,1869726
1361371,62,2145
17413,42,271277
665809,16,1511229
393090,54,101885
39297,13,505192
630248,41,1379651
1915868,7,874493
606787,40,1708196
2152177,13,1389559
1530384,13,1515199
1716619,62,3955
2105126,13,502434
321651,6,13050
321098,6,9708
555299,13,559777
850567,13,504170
1686155,13,876509
95518,40,1160849
88265,40,2063477
375467,13,1388574
1773888,63,1774069
92818,40,102284
1645477,63,843215
16823,88,156884
1774005,63,1775720
224,13,532107
12965,13,533132
2121120,13,1148060
17639,40,1532015
2196191,7,2196166
235894,42,1686506
2035586,63,2035901
16998,48,79319
1470860,63,832897
282434,26,1691399
7542,40,650167
648460,13,648248
16020,40,1683379
485405,13,552493
1250233,13,1249390
63565,109,314897
1379287,48,2004784
156131,48,1878992
648590,13,648034
458766,13,372103
1228134,7,1251221
1367460,13,1367461
9009,16,1428826
1657305,63,1656354
13216,13,667100
247675,42,1793305
381781,13,582583
1657505,63,1775883
10450,21,1869445
707595,42,178354
8442,7,180501
604010,48,896268
1657550,63,842962
10844,40,1548442
389370,54,15982
185920,7,1879378
1422042,13,1420620
2027695,7,2027694
1571986,40,1001162
873090,63,844045
90908,40,1683177
275801,13,1684191
616855,35,1500360
321173,6,16446
6796,13,531750
360729,13,172083
1769042,40,1345108
40503,20,665702
2149032,41,2019197
188058,63,831970
15735,41,2110231
876,13,134354
878008,35,894639
790851,13,789880
1755404,63,1775532
816666,13,1354920
167963,109,742791
33112,13,1146651
1888709,88,307298
91980,42,2066368
2189761,13,2189635
2054505,63,2055184
1830182,63,1830030
1773696,62,12427
109862,40,110856
609,106,610
7354,13,668616
17846,40,121146
1916814,7,416846
112102,109,314897
600658,88,87867
1114622,13,1354944
1408745,109,314897
599957,48,1085856
15452,42,817014
462863,16,870333
168275,88,282528
392536,65,15982
29712,7,1765212
789699,13,783045
11428,42,381883
1841065,41,893422
93274,40,965751
6877,16,1517814
364790,20,665551
112852,109,314897
419766,7,1695142
2184616,13,2184374
1869287,63,1471134
250218,48,2083792
65998,35,886319
1400311,62,11418
2092912,63,2093738
1914473,7,283075
414155,62,1553
2174391,7,2173745
1760595,13,1745758
32979,13,170643
395973,65,17458
373613,13,368497
170195,20,665642
10387,35,18043
1913308,7,416269
520581,7,1112905
404755,13,662473
4750,65,1289
1974033,13,1545711
1856731,7,1795565
1159195,13,821016
101365,88,3998
165294,109,3812
1261370,13,785523
1543444,35,1268103
1916371,7,1269669
801976,41,1121798
8177,16,627456
1247429,16,1830
219592,88,1421016
798246,109,393568
789771,13,790599
1887421,63,843945
121759,109,1254259
275447,13,1429531
2142466,13,2142440
376284,13,367191
1672997,7,1675403
91790,40,940320
224377,88,314901
375607,13,458029
88765,40,1879945
8298,35,1839030
1395738,16,2158929
1432154,13,362056
5158,13,361701
458802,13,485653
30574,13,663895
2184489,13,2184337
1914403,7,526796
2093,20,665734
7115,41,2057963
1773883,63,1774417
383834,16,1407374
1716829,63,1240180
740401,109,393568
35108,13,367571
122247,88,8658
2155230,7,2155231
47339,55,2943
13246,46,13243
9301,35,5237
648776,13,1377295
94904,40,1753427
1716643,63,1717965
554776,13,554204
321448,6,10473
11515,7,1879024
831270,63,1717623
2004303,63,2003872
101148,6,101208
1708171,109,314897
1588640,63,1587058
2187467,109,314897
78010,170,381895
10730,35,1044884
841506,63,1775451
95941,40,831995
202415,88,8658
8358,40,914660
228196,88,6621
1755542,63,1775613
1917247,7,461770
790123,13,1754107
383804,13,366985
318493,13,369142
235999,40,1564042
811638,7,809103
290088,40,1082293
310959,7,899901
1915814,7,748212
1156,7,2008094
376672,13,371840
7812,35,7799
1400184,63,1399080
1912,16,372285
1882310,7,416544
2112,42,1127874
383763,16,500312
503856,13,501251
321529,6,11355
1973151,7,2111634
1657493,63,843049
53030,65,8303
374971,13,500469
388693,41,2111546
245237,40,1046553
404110,13,498404
2173536,7,2173898
862813,13,861802
2186919,109,314897
270915,48,2167283
1913374,7,283012
285015,35,1073732
85349,6,10545
414113,62,4034
748687,7,2111667
394437,65,13356
167148,88,628157
246815,41,2083831
1408995,109,314897
364692,7,746365
1657423,63,1656109
462638,48,1491292
15801,41,1543857
10409,42,71506
1896291,88,8661
1976710,13,1976491
389647,106,5232
199791,88,155949
504108,13,500011
801976,40,47285
850468,13,850469
1471608,63,1470284
52039,13,503636
1917176,7,736637
490773,7,1124894
8131,40,1345504
2006366,88,11647
3527,40,1607979
38708,21,1869414
614880,40,1004358
12892,13,576102
835588,63,835965
356986,7,356987
374664,13,371303
3778,48,1762555
7429,26,1118695
381919,41,1623462
1405297,13,1381594
23811,6,319696
14798,48,1452442
456615,6,456144
1755957,63,1775675
55501,88,157003
1262801,13,1262510
1865850,88,156370
246882,40,982004
2377,20,665622
1832489,88,2103695
375516,13,369751
1934495,7,1933915
172946,13,361235
10463,26,1365711
88290,40,2033745
1238453,63,846303
4153,41,2148549
166940,48,915337
790071,13,872194
1807534,41,1124225
1889537,40,1304822
16478,6,308075
2073894,63,1521150
1292420,88,1971865
2004219,63,2003972
40892,13,506329
17540,16,136966
630795,40,99768
485718,13,789353
1861,55,16513
9818,40,394202
14081,40,687104
311909,40,202690
1701314,7,1700756
2386,41,1747463
1913881,7,1460407
89212,40,904386
9647,40,1547515
1657542,63,842977
2154723,7,2154724
1511853,109,393568
503875,13,498715
1916252,7,1742656
87616,63,836736
493,20,665727
1512251,109,314897
162320,109,232563
1660354,13,1282728
786695,13,787012
1914253,7,1157942
92773,40,2096548
390509,54,300955
394045,65,997
94597,40,398585
11162,35,888351
321504,6,320185
2194217,7,416593
5378,109,314897
456338,6,15766
1278099,35,1793976
101231,6,101176
3696,6,187128
793048,13,503271
1450144,13,1450147
